#,1#,2#,#3,10#,4#,5#,6#,7#
2055,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T06:52:43.000000Z,2023-03-28T06:52:43.000000Z
2056,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6InBmd1kwR214eWxQdG1sblltKzVZZmc9PSIsInZhbHVlIjoiVUNmQmE5aFllMTFnUjZkc3p4dWJhZz09IiwibWFjIjoiOWM4ZjBkNmU2MTJiZjIzZDkzYzY5ZWYyYjE5YzM3ZWIzODE4MjAyNWRiZWVjMDM2MGNiOWY1NTQ2ZjY1MjI1YiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T06:54:00.000000Z,2023-03-28T06:54:00.000000Z
2057,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6InBmd1kwR214eWxQdG1sblltKzVZZmc9PSIsInZhbHVlIjoiVUNmQmE5aFllMTFnUjZkc3p4dWJhZz09IiwibWFjIjoiOWM4ZjBkNmU2MTJiZjIzZDkzYzY5ZWYyYjE5YzM3ZWIzODE4MjAyNWRiZWVjMDM2MGNiOWY1NTQ2ZjY1MjI1YiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T06:54:30.000000Z,2023-03-28T06:54:30.000000Z
2058,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T06:54:30.000000Z,2023-03-28T06:54:30.000000Z
2059,manage-admin,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-03-28T06:55:44.000000Z,2023-03-28T06:55:44.000000Z
2060,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IllwYkZHU3ZMTVBQWjVPaFN5QnBXeEE9PSIsInZhbHVlIjoiVmcvZktad1NsRnpTV0tMYXp5dHVoQT09IiwibWFjIjoiYTc5ZGI2ZTU2ODRjNGM3YTIxNTAwZmE1ZWI1MjA5NWE3YjI0YWM2MjBmZTJmYWE2MWZiZjg3OWNkYjQ3MGM4MiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:01:27.000000Z,2023-03-28T07:01:27.000000Z
2061,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IllwYkZHU3ZMTVBQWjVPaFN5QnBXeEE9PSIsInZhbHVlIjoiVmcvZktad1NsRnpTV0tMYXp5dHVoQT09IiwibWFjIjoiYTc5ZGI2ZTU2ODRjNGM3YTIxNTAwZmE1ZWI1MjA5NWE3YjI0YWM2MjBmZTJmYWE2MWZiZjg3OWNkYjQ3MGM4MiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:02:20.000000Z,2023-03-28T07:02:20.000000Z
2062,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T07:02:21.000000Z,2023-03-28T07:02:21.000000Z
2063,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IkhkQmd6eVZVaitDQ1J4d0ErWThBeWc9PSIsInZhbHVlIjoid0pQZUllSWg0c2JCRjhSUzdKYnptQT09IiwibWFjIjoiMDUwZjMxMDY0NDdkNTEzOWNiY2E4OTk2NTgyMzk3MGZkZGJjZDJmMTk4NjJmMzk3MzZkNzMxYzQ3M2RlZDUzYiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:02:49.000000Z,2023-03-28T07:02:49.000000Z
2064,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IkhkQmd6eVZVaitDQ1J4d0ErWThBeWc9PSIsInZhbHVlIjoid0pQZUllSWg0c2JCRjhSUzdKYnptQT09IiwibWFjIjoiMDUwZjMxMDY0NDdkNTEzOWNiY2E4OTk2NTgyMzk3MGZkZGJjZDJmMTk4NjJmMzk3MzZkNzMxYzQ3M2RlZDUzYiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:02:56.000000Z,2023-03-28T07:02:56.000000Z
2065,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T07:02:56.000000Z,2023-03-28T07:02:56.000000Z
2066,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6ImJQR1hHYzN4NlBaV0toOUZUMkpNOXc9PSIsInZhbHVlIjoiajFmNzc0ZmFmVnNGdFZzOG5DUkdZQT09IiwibWFjIjoiOTYzNzI4MzgzYzZmYTU4N2RlZWNkNTUwODI5MWFhNzExMGZhMGNlODZjNzdkMzg3MjgyMzk2ZjFjZjY2YTUzMiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:03:44.000000Z,2023-03-28T07:03:44.000000Z
2067,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6ImJQR1hHYzN4NlBaV0toOUZUMkpNOXc9PSIsInZhbHVlIjoiajFmNzc0ZmFmVnNGdFZzOG5DUkdZQT09IiwibWFjIjoiOTYzNzI4MzgzYzZmYTU4N2RlZWNkNTUwODI5MWFhNzExMGZhMGNlODZjNzdkMzg3MjgyMzk2ZjFjZjY2YTUzMiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:03:50.000000Z,2023-03-28T07:03:50.000000Z
2068,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T07:03:51.000000Z,2023-03-28T07:03:51.000000Z
2069,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IlNIZmhlUEhmdktIYmhXRnNZMUErMnc9PSIsInZhbHVlIjoiZEx5WFVzRlNkeU54VFRsZmpueVJxQT09IiwibWFjIjoiYzQ0MWMxNjkxMDI3ZWU0ZTQ3ZTE2YzQ1ZGVjMzI4MWRmNmQ1YjRmM2IyNDU5Yzg1N2RiNmRmNGM1M2IxMDc3MyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:04:23.000000Z,2023-03-28T07:04:23.000000Z
2070,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IlNIZmhlUEhmdktIYmhXRnNZMUErMnc9PSIsInZhbHVlIjoiZEx5WFVzRlNkeU54VFRsZmpueVJxQT09IiwibWFjIjoiYzQ0MWMxNjkxMDI3ZWU0ZTQ3ZTE2YzQ1ZGVjMzI4MWRmNmQ1YjRmM2IyNDU5Yzg1N2RiNmRmNGM1M2IxMDc3MyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:04:31.000000Z,2023-03-28T07:04:31.000000Z
2071,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T07:04:31.000000Z,2023-03-28T07:04:31.000000Z
2072,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IkVqSVlTTzhjWmhtTjZpb0hFWWVxdFE9PSIsInZhbHVlIjoiazVGNnV1VkhuQ0ZXOVlhVTMxWW0xUT09IiwibWFjIjoiYjY5ZTI2MTk5ZTExZTQ0MjEzYTA5YWYxNGRmNGM2NzU4YTViNmJlNDk4MGMxMmRiNzkzNDk4YWQ4ZWY3MWEwYiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:23:43.000000Z,2023-03-28T07:23:43.000000Z
2073,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IkVqSVlTTzhjWmhtTjZpb0hFWWVxdFE9PSIsInZhbHVlIjoiazVGNnV1VkhuQ0ZXOVlhVTMxWW0xUT09IiwibWFjIjoiYjY5ZTI2MTk5ZTExZTQ0MjEzYTA5YWYxNGRmNGM2NzU4YTViNmJlNDk4MGMxMmRiNzkzNDk4YWQ4ZWY3MWEwYiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:24:00.000000Z,2023-03-28T07:24:00.000000Z
2074,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T07:24:01.000000Z,2023-03-28T07:24:01.000000Z
2075,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T07:24:06.000000Z,2023-03-28T07:24:06.000000Z
2076,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IjdZd0xJWEZtUVNMNERTRXpwK1Ezdnc9PSIsInZhbHVlIjoick1wRHY2Tk85c296Nm1TK0t2aTA0UT09IiwibWFjIjoiNmUwMWU1ZDM3NDIyOTdmNjFlOTcyZDYxMDRjZjdiYjA1MTA3NWU3NjE3Y2MxZDVmZGQwN2RlYWE5Yzk0ZDZjNiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:24:23.000000Z,2023-03-28T07:24:23.000000Z
2077,add-edit-people/22,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-people/eyJpdiI6IjdZd0xJWEZtUVNMNERTRXpwK1Ezdnc9PSIsInZhbHVlIjoick1wRHY2Tk85c296Nm1TK0t2aTA0UT09IiwibWFjIjoiNmUwMWU1ZDM3NDIyOTdmNjFlOTcyZDYxMDRjZjdiYjA1MTA3NWU3NjE3Y2MxZDVmZGQwN2RlYWE5Yzk0ZDZjNiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:25:27.000000Z,2023-03-28T07:25:27.000000Z
2078,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T07:25:27.000000Z,2023-03-28T07:25:27.000000Z
2079,22,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-profile/22,1,"Super Admin",66.29.141.137,2023-03-28T07:25:44.000000Z,2023-03-28T07:25:44.000000Z
2080,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:25:49.000000Z,2023-03-28T07:25:49.000000Z
2081,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:27:09.000000Z,2023-03-28T07:27:09.000000Z
2082,22,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-profile/22,1,"Super Admin",66.29.141.137,2023-03-28T07:27:10.000000Z,2023-03-28T07:27:10.000000Z
2083,add-edit-profile/29,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile/eyJpdiI6IksyUGdoWHBhQnVhdHBHMTJBZkNZY1E9PSIsInZhbHVlIjoiWjZVNG4zbXNYLzIya0FyTkZBMGUzQT09IiwibWFjIjoiNjA4ZTljMmM4NGIxY2M0YjlmODUwNDU1ZmUzZTZkNTg3Y2M0Nzg3MDhkMmE5MzZiN2U0MzFlMTkzZWQ5NTk3OSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:27:37.000000Z,2023-03-28T07:27:37.000000Z
2084,22,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-profile/22,1,"Super Admin",66.29.141.137,2023-03-28T07:27:50.000000Z,2023-03-28T07:27:50.000000Z
2085,22,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-profile/22,1,"Super Admin",66.29.141.137,2023-03-28T07:27:51.000000Z,2023-03-28T07:27:51.000000Z
2086,add-edit-profile/29,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile/eyJpdiI6ImlvUWVJK2Y4d3lTMDdwTjZQVnpYMGc9PSIsInZhbHVlIjoiTWFzQVd3SnJ6UG9FZWp4NnlUUllpZz09IiwibWFjIjoiYWUyZTI5ZTIwNThhMmQ2N2I5YzE5MjU3Nzg2YzVjNjI1OTJmMTY5MTM4ZDMyNTc2NDY1ZDQ1ZjNiOTkxNmQ5OCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:27:53.000000Z,2023-03-28T07:27:53.000000Z
2087,delete-profile/29,"28-03-2023 ",https://iim.staggings.in/Accounts/delete-profile/eyJpdiI6InVkQmNmNkZaTlJPNkNSd2pxWDB4MlE9PSIsInZhbHVlIjoiNDN6ZXhla2NDWUl4TU1tWE82YjRqQT09IiwibWFjIjoiNjVmYzc5ZGZlMTk0NGM2N2E1OTg3MzAzMmU2MDExOWQwMTY4MWM5NDExZDVlOWVhMDQwYjFhMzE5OWI4YjQxZCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T07:27:57.000000Z,2023-03-28T07:27:57.000000Z
2088,22,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-profile/22,1,"Super Admin",66.29.141.137,2023-03-28T07:27:58.000000Z,2023-03-28T07:27:58.000000Z
2089,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:28:00.000000Z,2023-03-28T07:28:00.000000Z
2090,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:28:00.000000Z,2023-03-28T07:28:00.000000Z
2091,manage-admin,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-03-28T07:29:23.000000Z,2023-03-28T07:29:23.000000Z
2092,manage-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-03-28T07:29:28.000000Z,2023-03-28T07:29:28.000000Z
2093,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:29:29.000000Z,2023-03-28T07:29:29.000000Z
2094,22,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-profile/22,1,"Super Admin",66.29.141.137,2023-03-28T07:29:29.000000Z,2023-03-28T07:29:29.000000Z
2095,manage-admin,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-03-28T07:29:31.000000Z,2023-03-28T07:29:31.000000Z
2096,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:29:33.000000Z,2023-03-28T07:29:33.000000Z
2097,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:29:33.000000Z,2023-03-28T07:29:33.000000Z
2098,add-edit-profile,"28-03-2023 ",https://iim.staggings.in/Accounts/add-edit-profile,1,"Super Admin",66.29.141.137,2023-03-28T07:30:10.000000Z,2023-03-28T07:30:10.000000Z
2099,22,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-profile/22,1,"Super Admin",66.29.141.137,2023-03-28T07:30:11.000000Z,2023-03-28T07:30:11.000000Z
2100,manage-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-03-28T11:06:39.000000Z,2023-03-28T11:06:39.000000Z
2101,permissions/10,"28-03-2023 ",https://iim.staggings.in/Accounts/permissions/eyJpdiI6IlhyMG9pQnFLOW9ROVppdGtMcFVzcGc9PSIsInZhbHVlIjoid3E4cUx2VnZSQ0Y0eENFa0tYSEZQdz09IiwibWFjIjoiNDg3NDNlZDliMGI0NjI5MzFhMjQzZjVhNTcyYzNkNWI1M2MwNjBjNThhMjAxNDU3MTA4MzdjYTdkMjY3NjQzNyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T11:06:52.000000Z,2023-03-28T11:06:52.000000Z
2102,add-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/add-roles,1,"Super Admin",66.29.141.137,2023-03-28T11:07:10.000000Z,2023-03-28T11:07:10.000000Z
2103,add-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/add-roles,1,"Super Admin",66.29.141.137,2023-03-28T11:08:40.000000Z,2023-03-28T11:08:40.000000Z
2104,add-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/add-roles,1,"Super Admin",66.29.141.137,2023-03-28T11:08:41.000000Z,2023-03-28T11:08:41.000000Z
2105,manage-admin,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-03-28T11:08:52.000000Z,2023-03-28T11:08:52.000000Z
2106,assign-role/8,"28-03-2023 ",https://iim.staggings.in/Accounts/assign-role/eyJpdiI6IjAwdGRCTGJrWWcyS1ZqaThhWDJSSFE9PSIsInZhbHVlIjoic2JuaUIxSFFUSmlGZG9tMUVwaVB3UT09IiwibWFjIjoiOWU0YTNiNTcyZGQzNWY4MGFkZWQyMjUyODVlNGIyY2IyNmNhYTNkMjlhYmY2MGY0YmU5MzU1MTEzNWVhZTVmZCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T11:08:55.000000Z,2023-03-28T11:08:55.000000Z
2107,assign-role/8,"28-03-2023 ",https://iim.staggings.in/Accounts/assign-role/eyJpdiI6IjAwdGRCTGJrWWcyS1ZqaThhWDJSSFE9PSIsInZhbHVlIjoic2JuaUIxSFFUSmlGZG9tMUVwaVB3UT09IiwibWFjIjoiOWU0YTNiNTcyZGQzNWY4MGFkZWQyMjUyODVlNGIyY2IyNmNhYTNkMjlhYmY2MGY0YmU5MzU1MTEzNWVhZTVmZCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-03-28T11:09:51.000000Z,2023-03-28T11:09:51.000000Z
2108,manage-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-03-28T11:40:57.000000Z,2023-03-28T11:40:57.000000Z
2109,add-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/add-roles,1,"Super Admin",66.29.141.137,2023-03-28T11:41:01.000000Z,2023-03-28T11:41:01.000000Z
2110,manage-main-menu,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-03-28T11:41:15.000000Z,2023-03-28T11:41:15.000000Z
2111,manage-site-setting,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-site-setting,1,"Super Admin",66.29.141.137,2023-03-28T11:41:28.000000Z,2023-03-28T11:41:28.000000Z
2112,manage-admin,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-03-28T11:41:44.000000Z,2023-03-28T11:41:44.000000Z
2113,manage-roles,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-03-28T11:41:48.000000Z,2023-03-28T11:41:48.000000Z
2114,manage-site-setting,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-site-setting,1,"Super Admin",66.29.141.137,2023-03-28T11:41:53.000000Z,2023-03-28T11:41:53.000000Z
2115,manage-options-master,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-options-master,1,"Super Admin",66.29.141.137,2023-03-28T11:41:56.000000Z,2023-03-28T11:41:56.000000Z
2116,manage-organisation-detail,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-organisation-detail,1,"Super Admin",66.29.141.137,2023-03-28T11:42:02.000000Z,2023-03-28T11:42:02.000000Z
2117,file-to-url,"28-03-2023 ",https://iim.staggings.in/Accounts/file-to-url,1,"Super Admin",66.29.141.137,2023-03-28T11:42:11.000000Z,2023-03-28T11:42:11.000000Z
2118,manage-headers,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-headers,1,"Super Admin",66.29.141.137,2023-03-28T11:42:15.000000Z,2023-03-28T11:42:15.000000Z
2119,manage-footers,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-footers,1,"Super Admin",66.29.141.137,2023-03-28T11:42:24.000000Z,2023-03-28T11:42:24.000000Z
2120,manage-home-sliders,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-home-sliders,1,"Super Admin",66.29.141.137,2023-03-28T11:42:32.000000Z,2023-03-28T11:42:32.000000Z
2121,manage-home-about,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-home-about,1,"Super Admin",66.29.141.137,2023-03-28T11:42:37.000000Z,2023-03-28T11:42:37.000000Z
2122,manage-usp-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-usp-section,1,"Super Admin",66.29.141.137,2023-03-28T11:42:40.000000Z,2023-03-28T11:42:40.000000Z
2123,manage-gallery-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-gallery-section,1,"Super Admin",66.29.141.137,2023-03-28T11:42:49.000000Z,2023-03-28T11:42:49.000000Z
2124,manage-main-menu,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-03-28T11:42:58.000000Z,2023-03-28T11:42:58.000000Z
2125,manage-people-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-people-section,1,"Super Admin",66.29.141.137,2023-03-28T11:43:04.000000Z,2023-03-28T11:43:04.000000Z
2126,manage-banners-sliders,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-banners-sliders,1,"Super Admin",66.29.141.137,2023-03-28T11:43:08.000000Z,2023-03-28T11:43:08.000000Z
2127,manage-announcement-section,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-announcement-section,1,"Super Admin",66.29.141.137,2023-03-28T11:43:19.000000Z,2023-03-28T11:43:19.000000Z
2128,manage-usps,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-usps,1,"Super Admin",66.29.141.137,2023-03-28T11:43:45.000000Z,2023-03-28T11:43:45.000000Z
2129,dynamic-form,"28-03-2023 ",https://iim.staggings.in/Accounts/dynamic-form,1,"Super Admin",66.29.141.137,2023-03-28T11:43:50.000000Z,2023-03-28T11:43:50.000000Z
2130,add-page,"28-03-2023 ",https://iim.staggings.in/Accounts/add-page,1,"Super Admin",66.29.141.137,2023-03-28T11:43:57.000000Z,2023-03-28T11:43:57.000000Z
2131,pages-list,"28-03-2023 ",https://iim.staggings.in/Accounts/pages-list,1,"Super Admin",66.29.141.137,2023-03-28T11:44:01.000000Z,2023-03-28T11:44:01.000000Z
2132,deletedata,"28-03-2023 ",https://iim.staggings.in/Accounts/deletedata,1,"Super Admin",66.29.141.137,2023-03-28T11:44:11.000000Z,2023-03-28T11:44:11.000000Z
2133,add_gallery,"28-03-2023 ",https://iim.staggings.in/Accounts/add_gallery,1,"Super Admin",66.29.141.137,2023-03-28T11:44:39.000000Z,2023-03-28T11:44:39.000000Z
2134,show_gallery,"28-03-2023 ",https://iim.staggings.in/Accounts/show_gallery,1,"Super Admin",66.29.141.137,2023-03-28T11:44:43.000000Z,2023-03-28T11:44:43.000000Z
2135,add_videoget,"28-03-2023 ",https://iim.staggings.in/Accounts/add_videoget,1,"Super Admin",66.29.141.137,2023-03-28T11:44:48.000000Z,2023-03-28T11:44:48.000000Z
2136,show_videogallery,"28-03-2023 ",https://iim.staggings.in/Accounts/show_videogallery,1,"Super Admin",66.29.141.137,2023-03-28T11:44:51.000000Z,2023-03-28T11:44:51.000000Z
2137,add_link,"28-03-2023 ",https://iim.staggings.in/Accounts/add_link,1,"Super Admin",66.29.141.137,2023-03-28T11:44:55.000000Z,2023-03-28T11:44:55.000000Z
2138,show_link,"28-03-2023 ",https://iim.staggings.in/Accounts/show_link,1,"Super Admin",66.29.141.137,2023-03-28T11:44:58.000000Z,2023-03-28T11:44:58.000000Z
2139,manage-quick-links,"28-03-2023 ",https://iim.staggings.in/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-03-28T11:45:01.000000Z,2023-03-28T11:45:01.000000Z
2140,Audit-data-show,"28-03-2023 ",https://iim.staggings.in/Accounts/Audit-data-show,1,"Super Admin",66.29.141.137,2023-03-28T11:45:19.000000Z,2023-03-28T11:45:19.000000Z
2141,ajax_log_table,"28-03-2023 ",https://iim.staggings.in/Accounts/ajax_log_table,1,"Super Admin",66.29.141.137,2023-03-28T11:46:12.000000Z,2023-03-28T11:46:12.000000Z
