#,1#,2#,#3,10#,4#,5#,6#,7#
39626,update-page/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update-page/eyJpdiI6IjV4RjRqTzR3WHVqeWlBbnl0Y2drRHc9PSIsInZhbHVlIjoiN2ZYYUE1bTdlS3hEU0I0SVlFZEhNZz09IiwibWFjIjoiMzA2ZDMxMzNkNTg5ZmUzYzIyMTk5NTExMzk1ZTNhNTA5Zjg0MjY1YTY3ZGQwMzVkMjIwYzlhNmMyZDUxMzkwMSIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:22:14.000000Z,2023-11-01T06:22:14.000000Z
39625,pages-list,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/pages-list,1,"Super Admin",192.168.1.52,2023-11-01T06:21:31.000000Z,2023-11-01T06:21:31.000000Z
39624,update_page_act/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update_page_act/eyJpdiI6IkpDMWtPdGFPdzRxLytPRDUwRHAxZ0E9PSIsInZhbHVlIjoiQ1kvOHZHOXZTdkRrcTJWUVhhQjV2QT09IiwibWFjIjoiNTU2NGMzMGEyNTk5NTA4ZmJmYmRjZWExZDc4YzdiZTg3ZmI2ZWZhZTgzZWU1Yzc0YzhiYmJhNzQyY2E0MDBhZCIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:21:31.000000Z,2023-11-01T06:21:31.000000Z
39623,update-page/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update-page/eyJpdiI6ImpXLzRIenk2R2x6Wnl1TmcvZGFIREE9PSIsInZhbHVlIjoiVFhlNGZ2cG8zMzhiaEhoTjY5N3JNQT09IiwibWFjIjoiNmY0ZGE2MTM3NGI0OWQ1MWNiYzdhZGJjZGYzM2Q2OWJmNTIyNDJkNzg0OGI0N2E3Y2FkNDdkYzdhZDFiYWNmMiIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:19:00.000000Z,2023-11-01T06:19:00.000000Z
39622,pages-list,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/pages-list,1,"Super Admin",192.168.1.52,2023-11-01T06:18:47.000000Z,2023-11-01T06:18:47.000000Z
39621,update_page_act/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update_page_act/eyJpdiI6IklQMXVOdzA2T21ibFNOUVlxK0ZqalE9PSIsInZhbHVlIjoieEtyWFBUcHJJWTV1WjNad2paUVBzUT09IiwibWFjIjoiNjY1NGRlNDgzY2Y3NzAyZmY0ZTQ3M2Q2YTViYzU1YWE1YjQ5MTg3NWUzYzljYTdhNTJjNjA1OWQzNjJlMTk5OSIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:18:47.000000Z,2023-11-01T06:18:47.000000Z
39620,update-page/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update-page/eyJpdiI6InFzMGYzN21GRWpSamJ1RDczT01zQnc9PSIsInZhbHVlIjoidmRhSXRzUDFSSnJVK3ltaVlFOFowQT09IiwibWFjIjoiNDIyYTJmZTcxNGU5YzNhZGRmOWJkMzkxNTgxNDZjNTY1NWQzZmEzZDk5YTQyZWY2OTc0MmQwMTkwYzcwMThmYSIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:17:56.000000Z,2023-11-01T06:17:56.000000Z
39619,pages-list,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/pages-list,1,"Super Admin",192.168.1.52,2023-11-01T06:17:12.000000Z,2023-11-01T06:17:12.000000Z
39618,update_page_act/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update_page_act/eyJpdiI6InVwNnYzWHp5NDc4RUpiWmVYVnovbGc9PSIsInZhbHVlIjoiKzNxSHowcm1ZaWt1b3NJSUZUUWcrUT09IiwibWFjIjoiYzM0YWQ5OTQ0ODE5YzAwYTk5OTUzNTdlNmU1ZTlhYjI1MTQ2MWZiYjdjNzkyYTc3MmM3NGUxYmE1NzdlOTZlNyIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:17:11.000000Z,2023-11-01T06:17:11.000000Z
39617,update-page/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update-page/eyJpdiI6IkxHcjQyRy9aRTdoZFREcEp4ajd4MVE9PSIsInZhbHVlIjoiem5ueHBMOGpsZ0VHaHgzMEp4S0ZlUT09IiwibWFjIjoiYjg4NTFjNzJiZWI0ZTBhZDg2MmU4NDU4Y2VlNjAwMjljNDZlMjgwNDc3NjQ4ODljNGNkZDNiZjM3MTIyMzBmYyIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:15:52.000000Z,2023-11-01T06:15:52.000000Z
39616,pages-list,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/pages-list,1,"Super Admin",192.168.1.52,2023-11-01T06:15:32.000000Z,2023-11-01T06:15:32.000000Z
39615,update_page_act/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update_page_act/eyJpdiI6IkNDY1pCbjRjWWFkTk40UXBWZnJaQUE9PSIsInZhbHVlIjoiem15ZFFrZ0FmNUNvNWtkZ0RLV3NFdz09IiwibWFjIjoiYWI3ZGY4YWYzODVjYjE1MjRhMzU4MjIxZTNmNjM0ODU4ZDA1ZWU2NDYzNTk0MjI0NmE3OTVlYmNmYThlMTZhZCIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:15:32.000000Z,2023-11-01T06:15:32.000000Z
39614,update-page/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update-page/eyJpdiI6Imh4YUxTVFJiZEFDK0tQMXI3azhLaVE9PSIsInZhbHVlIjoiU2ZZajdWdUJhb0RyQmtFU2pZNG1ZQT09IiwibWFjIjoiZTRjYzdjZWExNzVlZGJjMjA1M2I5Y2Y0NDRhMmY2MTkwOTIyZjk1ZDkzOTNkYzM4Mzk5ZjU3NWYxMTFkNjIzMyIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:14:58.000000Z,2023-11-01T06:14:58.000000Z
39613,pages-list,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/pages-list,1,"Super Admin",192.168.1.52,2023-11-01T06:14:55.000000Z,2023-11-01T06:14:55.000000Z
39612,manage-main-menu,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",192.168.1.52,2023-11-01T06:14:35.000000Z,2023-11-01T06:14:35.000000Z
39611,0,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/menu-status-change/child-menu/eyJpdiI6IlZEaVlDZjdsdEhxSGtBajFweDAzaXc9PSIsInZhbHVlIjoiY2piMmMrOUtSeHNHZENpcHo2MnFaQT09IiwibWFjIjoiMGQ4ZmNlMzdkYmM2MDhmMzYyOGUzNWZkOTViZWRkNTc4ZGI3NWM2MjY0YThhYWRmZTlkNWM3Y2UwOWJmY2RkYyIsInRhZyI6IiJ9/0,1,"Super Admin",192.168.1.52,2023-11-01T06:14:35.000000Z,2023-11-01T06:14:35.000000Z
39610,manage-main-menu,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",192.168.1.52,2023-11-01T06:14:27.000000Z,2023-11-01T06:14:27.000000Z
39609,pages-list,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/pages-list,1,"Super Admin",192.168.1.52,2023-11-01T06:13:40.000000Z,2023-11-01T06:13:40.000000Z
39608,update_page_act/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update_page_act/eyJpdiI6Ijh1UWM1YWhtd2FhVHBKVk1MR3pmQnc9PSIsInZhbHVlIjoiMXNTcEI1TzlmSUh1aHFJSWJhSzFrUT09IiwibWFjIjoiYmNlMTgxZTZkZWQ1YmFmMjE3Y2UyYTUwMzA0N2YxNTljMDY2NTY2YTM0ODlmOTQyMzRmY2E2MmM1YjU5NmVmYyIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:13:40.000000Z,2023-11-01T06:13:40.000000Z
39607,update-page/3,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/update-page/eyJpdiI6InluZjVoZndZTmJRWnFQNWV2azlnNVE9PSIsInZhbHVlIjoiWklmOFJVTTl2RkhKdFpaSU9ydWt5Zz09IiwibWFjIjoiMjNjZTRkZDI5MjVhYTBiMzlkNDY4OTdmM2Q5NTkwNjUzNWFjNjdhYmVhMTJmZDY3YmE5ZjhkZmRjYTM0ZTgyMiIsInRhZyI6IiJ9,1,"Super Admin",192.168.1.52,2023-11-01T06:13:13.000000Z,2023-11-01T06:13:13.000000Z
39606,pages-list,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/pages-list,1,"Super Admin",192.168.1.52,2023-11-01T06:13:08.000000Z,2023-11-01T06:13:08.000000Z
39605,manage-main-menu,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",192.168.1.52,2023-11-01T06:12:47.000000Z,2023-11-01T06:12:47.000000Z
39604,add-edit-child-menu,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/add-edit-child-menu,1,"Super Admin",192.168.1.52,2023-11-01T06:12:47.000000Z,2023-11-01T06:12:47.000000Z
39603,dropdown,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/dropdown,1,"Super Admin",192.168.1.52,2023-11-01T06:12:44.000000Z,2023-11-01T06:12:44.000000Z
39602,submenushow,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/submenushow,1,"Super Admin",192.168.1.52,2023-11-01T06:12:15.000000Z,2023-11-01T06:12:15.000000Z
39601,submenushow,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/submenushow,1,"Super Admin",192.168.1.52,2023-11-01T06:12:12.000000Z,2023-11-01T06:12:12.000000Z
39600,add-edit-child-menu,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/add-edit-child-menu,1,"Super Admin",192.168.1.52,2023-11-01T06:12:11.000000Z,2023-11-01T06:12:11.000000Z
39599,manage-main-menu,"01-11-2023 ",http://localhost/project_new/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",192.168.1.52,2023-11-01T06:12:07.000000Z,2023-11-01T06:12:07.000000Z
