#,1#,2#,#3,10#,4#,5#,6#,7#
4860,add-edit-admin/19,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin/eyJpdiI6IlpYME5WTVVRQVFySFR6dzBTTnVGRFE9PSIsInZhbHVlIjoiY2wzZFRzOCtnVmF6Nm03Z1VnMitmZz09IiwibWFjIjoiYzZjMTAzM2Y3MGFkNmI1NjdlZDAyNDJlNDE0NzFkZWIyMjFhZjdmZjAxZTlhOTFlZWU5MzMzZTk3OGExYTBhZiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T10:23:38.000000Z,2023-05-25T10:23:38.000000Z
4859,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T10:18:29.000000Z,2023-05-25T10:18:29.000000Z
4858,manage-roles,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-05-25T10:18:17.000000Z,2023-05-25T10:18:17.000000Z
4857,permissions/10,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/permissions/eyJpdiI6IkgrUU95RHJyNCtweitqbk0vT3hiTUE9PSIsInZhbHVlIjoiQTl1dGlxVFRFY2lKSDg0WkJMSUFoQT09IiwibWFjIjoiOWUwNzI3ZGU3ODA5Y2FlYjhlOTU0NTNhY2YxOGY0OTYxOGJhYjVkODE0Yzc3NzhlNDMwY2NkOTBjY2I5Y2ZmZSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T10:18:17.000000Z,2023-05-25T10:18:17.000000Z
4856,permissions/10,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/permissions/eyJpdiI6IkgrUU95RHJyNCtweitqbk0vT3hiTUE9PSIsInZhbHVlIjoiQTl1dGlxVFRFY2lKSDg0WkJMSUFoQT09IiwibWFjIjoiOWUwNzI3ZGU3ODA5Y2FlYjhlOTU0NTNhY2YxOGY0OTYxOGJhYjVkODE0Yzc3NzhlNDMwY2NkOTBjY2I5Y2ZmZSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T10:18:10.000000Z,2023-05-25T10:18:10.000000Z
4855,manage-roles,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-05-25T10:17:57.000000Z,2023-05-25T10:17:57.000000Z
4854,delete-admin/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/delete-admin/eyJpdiI6IlFjVC9BQ1k2RGRGRDIweWFKWm1VNlE9PSIsInZhbHVlIjoiWGV1N3hqdjkxMWR3dGgzWUd1RXFkQT09IiwibWFjIjoiMTI5ZTM0N2Q1YjQ5MDhiYjM3ZTg3ZDc2MGRiNTc2YWYxYTA1ZjZhYjNhNzIwNWNjMWE5OTZkOWE0ZDgxZmRiOCIsInRhZyI6IiJ9,21,Prana,66.29.141.137,2023-05-25T10:15:35.000000Z,2023-05-25T10:15:35.000000Z
4853,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T10:15:21.000000Z,2023-05-25T10:15:21.000000Z
4852,manage-roles,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-05-25T10:15:10.000000Z,2023-05-25T10:15:10.000000Z
4851,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T10:14:58.000000Z,2023-05-25T10:14:58.000000Z
4850,add-edit-admin/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin/eyJpdiI6IlZjM3RCMkI3OEpwY0ZQY0pZa1k1K2c9PSIsInZhbHVlIjoiaG1Jck01QTJGZk4xSmU0ZG8vQzZJUT09IiwibWFjIjoiMmUzZWQyZDY5ZmE1MjhhYTEyNDRkMGIzNGYyZmIzODdhZWU5N2M3ODgxOGEwOWQ3NDZkMGVlM2FjM2I5Y2NmZSIsInRhZyI6IiJ9,21,Prana,66.29.141.137,2023-05-25T10:14:44.000000Z,2023-05-25T10:14:44.000000Z
4849,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,21,Prana,66.29.141.137,2023-05-25T10:08:57.000000Z,2023-05-25T10:08:57.000000Z
4848,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6IkMxOHZMSHVuc25ySXFYc3JHN3B1T2c9PSIsInZhbHVlIjoiYk1UTFZKYnpKbWNpdjdock13RUVhdz09IiwibWFjIjoiNmNiNTMzMTAzZWM3NmEwYWRkODI4YmNhYzlhNzIzYzMzNmNhNWRkYWYzYTRhMWNmZTQ2MjQ5MzZiMjgxY2I3YyIsInRhZyI6IiJ9,21,Prana,66.29.141.137,2023-05-25T10:08:57.000000Z,2023-05-25T10:08:57.000000Z
4847,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6IkMxOHZMSHVuc25ySXFYc3JHN3B1T2c9PSIsInZhbHVlIjoiYk1UTFZKYnpKbWNpdjdock13RUVhdz09IiwibWFjIjoiNmNiNTMzMTAzZWM3NmEwYWRkODI4YmNhYzlhNzIzYzMzNmNhNWRkYWYzYTRhMWNmZTQ2MjQ5MzZiMjgxY2I3YyIsInRhZyI6IiJ9,21,Prana,66.29.141.137,2023-05-25T10:08:55.000000Z,2023-05-25T10:08:55.000000Z
4846,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,21,Prana,66.29.141.137,2023-05-25T10:08:15.000000Z,2023-05-25T10:08:15.000000Z
4845,add-edit-admin/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin/eyJpdiI6Im13UDl4ZVIwUGdoczlQb2FMNHM0Tmc9PSIsInZhbHVlIjoiaFpoMktiOG9NV0lNeHp1TS9hS3BRdz09IiwibWFjIjoiNTg0ZDdhYWI5ZTViYTY3NmRjNTljMjEyMzk3MjIwMDE5YmU5NjQ4ODgxMzdkZDYyMWZlY2I3NmY5Y2QwMGM0MSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:08:14.000000Z,2023-05-25T10:08:14.000000Z
4844,add-edit-admin/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin/eyJpdiI6Im13UDl4ZVIwUGdoczlQb2FMNHM0Tmc9PSIsInZhbHVlIjoiaFpoMktiOG9NV0lNeHp1TS9hS3BRdz09IiwibWFjIjoiNTg0ZDdhYWI5ZTViYTY3NmRjNTljMjEyMzk3MjIwMDE5YmU5NjQ4ODgxMzdkZDYyMWZlY2I3NmY5Y2QwMGM0MSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:07:58.000000Z,2023-05-25T10:07:58.000000Z
4843,add-edit-admin/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin/eyJpdiI6Im13UDl4ZVIwUGdoczlQb2FMNHM0Tmc9PSIsInZhbHVlIjoiaFpoMktiOG9NV0lNeHp1TS9hS3BRdz09IiwibWFjIjoiNTg0ZDdhYWI5ZTViYTY3NmRjNTljMjEyMzk3MjIwMDE5YmU5NjQ4ODgxMzdkZDYyMWZlY2I3NmY5Y2QwMGM0MSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:06:33.000000Z,2023-05-25T10:06:33.000000Z
4842,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,21,Pranoti,66.29.141.137,2023-05-25T10:06:14.000000Z,2023-05-25T10:06:14.000000Z
4841,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6Ik5tNHpVbjV0L1k4MU9CR21Ub0YxNmc9PSIsInZhbHVlIjoialZ3S0d6TTlpT0QyOWlnOFJaQURWUT09IiwibWFjIjoiOGZlMzM2ZTM2ZjJhMjhmNDk1NGRhMDJkMjMxZjU3ODZhMzk5ZmYyMTM3MGNjMTg1YmE3OTVhOTY0YjcyMzc5OSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:06:14.000000Z,2023-05-25T10:06:14.000000Z
4840,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6Ik5tNHpVbjV0L1k4MU9CR21Ub0YxNmc9PSIsInZhbHVlIjoialZ3S0d6TTlpT0QyOWlnOFJaQURWUT09IiwibWFjIjoiOGZlMzM2ZTM2ZjJhMjhmNDk1NGRhMDJkMjMxZjU3ODZhMzk5ZmYyMTM3MGNjMTg1YmE3OTVhOTY0YjcyMzc5OSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:06:06.000000Z,2023-05-25T10:06:06.000000Z
4839,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6Ik5tNHpVbjV0L1k4MU9CR21Ub0YxNmc9PSIsInZhbHVlIjoialZ3S0d6TTlpT0QyOWlnOFJaQURWUT09IiwibWFjIjoiOGZlMzM2ZTM2ZjJhMjhmNDk1NGRhMDJkMjMxZjU3ODZhMzk5ZmYyMTM3MGNjMTg1YmE3OTVhOTY0YjcyMzc5OSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:05:54.000000Z,2023-05-25T10:05:54.000000Z
4838,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,21,Pranoti,66.29.141.137,2023-05-25T10:05:43.000000Z,2023-05-25T10:05:43.000000Z
4837,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6IkdoZ0MwdmtRQVM3cGY1OHhKNXI3UVE9PSIsInZhbHVlIjoiTkFqTmJURnVmNDJjYWZzZUd5Z2Z5QT09IiwibWFjIjoiNzFhNGJhYjNkMWFhMTgxZjlhOTBjOWUyNTc1YTBkYzE5MmM1N2NhMmE1MjA5NjRjMzQwNGNhZmI0ZTY1YjQ3YSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:05:43.000000Z,2023-05-25T10:05:43.000000Z
4836,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6IkdoZ0MwdmtRQVM3cGY1OHhKNXI3UVE9PSIsInZhbHVlIjoiTkFqTmJURnVmNDJjYWZzZUd5Z2Z5QT09IiwibWFjIjoiNzFhNGJhYjNkMWFhMTgxZjlhOTBjOWUyNTc1YTBkYzE5MmM1N2NhMmE1MjA5NjRjMzQwNGNhZmI0ZTY1YjQ3YSIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:05:41.000000Z,2023-05-25T10:05:41.000000Z
4835,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,21,Pranoti,66.29.141.137,2023-05-25T10:05:32.000000Z,2023-05-25T10:05:32.000000Z
4834,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6ImJrWEt5S0VHMjZaeFVPN2hnQWEvU0E9PSIsInZhbHVlIjoiY3NuUS8zMkV2VElKUXUwb1R3aGU5UT09IiwibWFjIjoiY2E3ZTg4YjBmZmIyOGQ3MThjNDBiYzc5MmI0MjJjNTczODA2YWUzZWMzYjZiNjEzNzhjNDQyODVhNmM1MDBiZiIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:05:32.000000Z,2023-05-25T10:05:32.000000Z
4833,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6ImJrWEt5S0VHMjZaeFVPN2hnQWEvU0E9PSIsInZhbHVlIjoiY3NuUS8zMkV2VElKUXUwb1R3aGU5UT09IiwibWFjIjoiY2E3ZTg4YjBmZmIyOGQ3MThjNDBiYzc5MmI0MjJjNTczODA2YWUzZWMzYjZiNjEzNzhjNDQyODVhNmM1MDBiZiIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T10:05:25.000000Z,2023-05-25T10:05:25.000000Z
4832,add-edit-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin,21,Pranoti,66.29.141.137,2023-05-25T10:04:15.000000Z,2023-05-25T10:04:15.000000Z
4831,add-edit-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin,21,Pranoti,66.29.141.137,2023-05-25T10:04:15.000000Z,2023-05-25T10:04:15.000000Z
4830,add-edit-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin,21,Pranoti,66.29.141.137,2023-05-25T10:03:46.000000Z,2023-05-25T10:03:46.000000Z
4829,manage-roles,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-05-25T09:55:39.000000Z,2023-05-25T09:55:39.000000Z
4828,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T09:55:34.000000Z,2023-05-25T09:55:34.000000Z
4827,add-edit-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin,21,Pranoti,66.29.141.137,2023-05-25T09:43:03.000000Z,2023-05-25T09:43:03.000000Z
