#,1#,2#,#3,10#,4#,5#,6#,7#
27655,manage-roles,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-08-11T10:29:27.000000Z,2023-08-11T10:29:27.000000Z
27654,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:28:47.000000Z,2023-08-11T10:28:47.000000Z
27653,add-edit-sub-menu,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-edit-sub-menu,53,Monu,66.29.141.137,2023-08-11T10:27:15.000000Z,2023-08-11T10:27:15.000000Z
27652,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-main-menu,53,Monu,66.29.141.137,2023-08-11T10:27:10.000000Z,2023-08-11T10:27:10.000000Z
27651,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-main-menu,53,Monu,66.29.141.137,2023-08-11T10:27:09.000000Z,2023-08-11T10:27:09.000000Z
27650,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-main-menu,53,Monu,66.29.141.137,2023-08-11T10:27:08.000000Z,2023-08-11T10:27:08.000000Z
27649,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,53,Monu,66.29.141.137,2023-08-11T10:26:41.000000Z,2023-08-11T10:26:41.000000Z
27648,News-Event,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/News-Event,53,Monu,66.29.141.137,2023-08-11T10:26:35.000000Z,2023-08-11T10:26:35.000000Z
27647,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-main-menu,53,Monu,66.29.141.137,2023-08-11T10:26:05.000000Z,2023-08-11T10:26:05.000000Z
27646,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-main-menu,53,Monu,66.29.141.137,2023-08-11T10:26:03.000000Z,2023-08-11T10:26:03.000000Z
27645,manage-quick-links,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-quick-links,53,Monu,66.29.141.137,2023-08-11T10:25:46.000000Z,2023-08-11T10:25:46.000000Z
27644,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-main-menu,53,Monu,66.29.141.137,2023-08-11T10:25:16.000000Z,2023-08-11T10:25:16.000000Z
27643,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,53,Monu,66.29.141.137,2023-08-11T10:24:13.000000Z,2023-08-11T10:24:13.000000Z
27642,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,53,Monu,66.29.141.137,2023-08-11T10:23:39.000000Z,2023-08-11T10:23:39.000000Z
27641,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:22:22.000000Z,2023-08-11T10:22:22.000000Z
27640,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:21:33.000000Z,2023-08-11T10:21:33.000000Z
27639,view-industry/14,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/view-industry/eyJpdiI6InEwZHp5SWNOVUV3SFcyTU5VM2pYNXc9PSIsInZhbHVlIjoiQk1Pbm1Hc0VLYnVWNXErZS9peUNVdz09IiwibWFjIjoiNjBkMjVlNjgyNzc0M2VhYjRiZDhiOTI1NWI4ZDQ2ZDQ5NjdkNWMxYzUyMWYxMDVkMjEzMGRiZmJkZDI4MzQ3MyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:21:30.000000Z,2023-08-11T10:21:30.000000Z
27638,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:21:27.000000Z,2023-08-11T10:21:27.000000Z
27637,view-industry/15,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/view-industry/eyJpdiI6InAxTVVjSW9HQUpSVk05N0IzbDdxQ1E9PSIsInZhbHVlIjoiSUUveVRKUCt4TVBMZnZXcTI4bG5wUT09IiwibWFjIjoiNGVhZGQyNWNhM2QyNDJiM2NhZDE1ZDUzYjIxODRlOGIzMTVlN2VhMmVlNmMyZTY5MzNjZDUwMWZmZmI0ZjA1ZCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:21:25.000000Z,2023-08-11T10:21:25.000000Z
27636,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:21:23.000000Z,2023-08-11T10:21:23.000000Z
27635,add-industry/15,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-industry/eyJpdiI6IktBZ2tmMTh0eE4zVWgrRVN0R0hZdGc9PSIsInZhbHVlIjoiWFl4eGo0SWtNZjY0bzJXdWgwNGNpdz09IiwibWFjIjoiYmZiZWY5OTQxMGQ0ZDY2MmUxYWQ5ZWQ1MDgwZWI5NmM0NzllOWJjNDY5YjIwZDcyM2JhNTYzOGRjZGQwY2QyZCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:21:20.000000Z,2023-08-11T10:21:20.000000Z
27634,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:21:15.000000Z,2023-08-11T10:21:15.000000Z
27633,add-industry/5,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-industry/eyJpdiI6IklHSTFJNnVoaWhvTFB6N3h2SnJQWUE9PSIsInZhbHVlIjoicGhhNkdCNHJBYXFHcUxDNG1XZHdWQT09IiwibWFjIjoiZWNjOGZmMWU0ODFhZWFkMzhiZTE4NGNmNWQwMWRlYTRmOTBiNjlmZWEyMGIwODQzZGMzNGZiMzdkYmU1NWQ2OCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:21:13.000000Z,2023-08-11T10:21:13.000000Z
27632,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:21:06.000000Z,2023-08-11T10:21:06.000000Z
27631,add-industry/15,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-industry/eyJpdiI6Ijg2UjExbWI0YkF0SUMzczVoZXhKQ1E9PSIsInZhbHVlIjoiTjAvQmdSaE5lOG0zaEo0a1FNSVg4UT09IiwibWFjIjoiNzgzMTBiNTRhZWYyYTg4YWE5NjhkZTJkZmVmZGMwNzU2MmFhNzFhZDIwYTM3MTAxOTJhYjlhY2FmMDIxZWM2ZiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:21:03.000000Z,2023-08-11T10:21:03.000000Z
27630,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:20:58.000000Z,2023-08-11T10:20:58.000000Z
27629,add-industry/13,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-industry/eyJpdiI6Img2M2h1M2RQWWFxUEtvYkkxYU9TYmc9PSIsInZhbHVlIjoieThaN0EvZmxGVFdOQmU2TXNNRWFXZz09IiwibWFjIjoiZGQ3Yzc2NDgxZjlkNmI4ZmNmYTNmYTk2NTc1YWZlNjg4NzdlYWNkZDM4YTg3MTg3NjhlZTM3NTRjNGY3Yjk3YSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:20:55.000000Z,2023-08-11T10:20:55.000000Z
27628,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:20:49.000000Z,2023-08-11T10:20:49.000000Z
27627,add-industry/10,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-industry/eyJpdiI6IkpzSk9MNjRwczJTZU1zQXc0MjJCaWc9PSIsInZhbHVlIjoiMUZNOWNDUDhZdzVvcWRjMEhmanduQT09IiwibWFjIjoiMzkxNzVmYmY4NjRmOWZkMzU1YjBiMzRmMmY1NWE4NDhhZDU2MzAzZmJiZmQyYTEzNzgzZjVhN2JhOGU4Y2ZkMCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:20:44.000000Z,2023-08-11T10:20:44.000000Z
27626,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:20:34.000000Z,2023-08-11T10:20:34.000000Z
27625,add-industry/11,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-industry/eyJpdiI6IlNVUUJFd0ROVWsrZEJsOE1jVGxLTmc9PSIsInZhbHVlIjoiaWdJcXM5L0E5MnhTb3FmODJWR2dqZz09IiwibWFjIjoiMTVhNjFlYmQ0ZGFjOGM4MzRlNTAxYzViZDA2NmVmMjI0MGY2NWJlMWQwMDRhNDNlYWNlZmIwYTY0OGZkMjJhNSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:20:28.000000Z,2023-08-11T10:20:28.000000Z
27624,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:20:25.000000Z,2023-08-11T10:20:25.000000Z
27623,view-industry/15,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/view-industry/eyJpdiI6Im41MW9rUUZOSHBYSWU3bllmMy9LZlE9PSIsInZhbHVlIjoiUlpLZ1JZU2R1K1NQMWNCckVBYi9MZz09IiwibWFjIjoiNTEwMTRhZGNjNDM0ZWFkNzA4ZTQ3OGVmOTNmZDJkZjhiYWExMzVlOTg1MjRjMjhhZDg1Y2ZmZWNhMTZjOWUwMiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:20:23.000000Z,2023-08-11T10:20:23.000000Z
27622,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:20:21.000000Z,2023-08-11T10:20:21.000000Z
27621,add-industry/14,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-industry/eyJpdiI6IlFIU2t0YTdjVFdIbzRSbnhLVGRSWVE9PSIsInZhbHVlIjoiR1cvUDFTNHZXUm9jM0p4cExMZTIxQT09IiwibWFjIjoiMzRmZDJhNjFjY2U5ZDhlZDczYjk3ZmIxODY1ZDcxYzRjOTI3NzE2NjU0MGIwZmNlYjU5ZWY1Zjk4Zjc3ZjEwOCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:20:17.000000Z,2023-08-11T10:20:17.000000Z
27620,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T10:20:01.000000Z,2023-08-11T10:20:01.000000Z
27619,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:19:34.000000Z,2023-08-11T10:19:34.000000Z
27618,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/status-change/1/eyJpdiI6Ik91QTFrb3dQR0xvMVE3eTNwRTlDTnc9PSIsInZhbHVlIjoidEhiaUdYM3NmdkpVNmZDS1NEZ2RGQT09IiwibWFjIjoiOTYxNDNiYWUxZTMyM2UwMThhNDAzNmZiMmUyNzc5ZGRiY2JmNTdhMTNiODg1YTUwOTM4NWUwNGI0Yjc2MWY3MCIsInRhZyI6IiJ9/industry,54,Approver,66.29.141.137,2023-08-11T10:19:33.000000Z,2023-08-11T10:19:33.000000Z
27617,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:18:57.000000Z,2023-08-11T10:18:57.000000Z
27616,view-industry/15,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6ImRNaXZpYmExbVYzLzBzdjF3enp6aUE9PSIsInZhbHVlIjoic3lqbEE4ci95dkg0ZHpSRkVzR0JoQT09IiwibWFjIjoiNWQ1ZmVmYzQxZWYwNTBhNTVlMWMyNmViMWVlNTY1OTJiMWY1ZGEyNGVjYWVmMjliYzUzN2VlY2VlNDIyMmQwYSIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:18:53.000000Z,2023-08-11T10:18:53.000000Z
27615,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:18:45.000000Z,2023-08-11T10:18:45.000000Z
27614,add-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6IklKM01FZ3dMa042RC9xeEtURE9UR3c9PSIsInZhbHVlIjoiaWNaL3FLYy90SE0vOHg1RG9yY2RHdz09IiwibWFjIjoiMzFhNjIzMDU1Y2IyZjhjZmViMmIwMzlkNTMwNTc3ZGNmM2ZiNmQzMWMxYjA1NDA2ZWUwNmVhZWM2N2ZlNmM0OCIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:18:27.000000Z,2023-08-11T10:18:27.000000Z
27613,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:18:22.000000Z,2023-08-11T10:18:22.000000Z
27612,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6InFZZXFzVC95dVFKcGU4Z0dCQkZpTlE9PSIsInZhbHVlIjoiZEpDWkxKVldMWDNZVkRMajdBRXpFZz09IiwibWFjIjoiYTljYjdhYzdhNmZkYjQ2ZmE3ZDFiOTEyMzI0OGIzMjliYjgxMzBkZGQwZTIzZDYyM2IyZjNlN2M0NGQyOWNkOCIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:17:34.000000Z,2023-08-11T10:17:34.000000Z
27611,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:17:27.000000Z,2023-08-11T10:17:27.000000Z
27610,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/status-change/0/eyJpdiI6IlIvdUxndksxYzdQc3lQVHZEaTlSY0E9PSIsInZhbHVlIjoiNmR6dTFZUFlrOFJWakEyaTdYK1FtZz09IiwibWFjIjoiYmVjODk2OGNmZjE1ZTY1ZDRiNzhlMGNhZmYzOTM0Y2U4ZjU0NmIxYTVkZDZjNThjOGMzZjg3NGYxYWRmNDc3YSIsInRhZyI6IiJ9/industry,54,Approver,66.29.141.137,2023-08-11T10:17:27.000000Z,2023-08-11T10:17:27.000000Z
27609,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:17:07.000000Z,2023-08-11T10:17:07.000000Z
27608,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6IkhYS2xBUEpCemdMZjlxdmc5ZlAxbGc9PSIsInZhbHVlIjoiUmxsc244dG1BTXlvUlBGUW5qbWtaUT09IiwibWFjIjoiNWZjZWRkZjQ0M2VjNDdmMzc4NjFkNjdhYTZiYTY4ZjE5NTdkODQ5YWM3M2Y0MDMyMTQ2YThiMThlNDZkMjhkNyIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:17:03.000000Z,2023-08-11T10:17:03.000000Z
27607,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6IkhYS2xBUEpCemdMZjlxdmc5ZlAxbGc9PSIsInZhbHVlIjoiUmxsc244dG1BTXlvUlBGUW5qbWtaUT09IiwibWFjIjoiNWZjZWRkZjQ0M2VjNDdmMzc4NjFkNjdhYTZiYTY4ZjE5NTdkODQ5YWM3M2Y0MDMyMTQ2YThiMThlNDZkMjhkNyIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:17:01.000000Z,2023-08-11T10:17:01.000000Z
27606,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6IkhYS2xBUEpCemdMZjlxdmc5ZlAxbGc9PSIsInZhbHVlIjoiUmxsc244dG1BTXlvUlBGUW5qbWtaUT09IiwibWFjIjoiNWZjZWRkZjQ0M2VjNDdmMzc4NjFkNjdhYTZiYTY4ZjE5NTdkODQ5YWM3M2Y0MDMyMTQ2YThiMThlNDZkMjhkNyIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:17:01.000000Z,2023-08-11T10:17:01.000000Z
27605,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T10:16:32.000000Z,2023-08-11T10:16:32.000000Z
27604,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6IkdDSnIzTWczcGZtSTdybE9rMEIrQ0E9PSIsInZhbHVlIjoiTEtndjZBdHZnY1FVTlRoVmFpMnhiUT09IiwibWFjIjoiZjYxNzhkY2I0NmY5MjBmMTI4ODJhZjk2ODNhMWIzNTI0MTEyYTJjOTFlY2ZlZTA1NTc0NWU3MTZkZDAxNzNmYiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T10:16:32.000000Z,2023-08-11T10:16:32.000000Z
27603,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T10:16:23.000000Z,2023-08-11T10:16:23.000000Z
27602,add-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6Ijh4YlJ6a1NyejhhTzZQYVhFdGppanc9PSIsInZhbHVlIjoidUZTMng4Uk10S29zMzhReGNxMU04dz09IiwibWFjIjoiZDYwODZkYzAzMzM0MWU3YzA4NmZkYmU4MDA4ODNmZTQ1NjA2MDdlYjg1ZTA3MTQ4NTViM2M3ZDA2MDY2MTU1NiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T10:16:23.000000Z,2023-08-11T10:16:23.000000Z
